Run,Alias,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,Bytes,Center Name,collection_date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,ENA_CHECKLIST,ENA-FIRST-PUBLIC,ENA-LAST-UPDATE,environment_(biome),environment_(feature),environment_(material),Experiment,geographic_location_(country_and/or_sea),geographic_location_(latitude),geographic_location_(longitude),human_gut_environmental_package,INSDC_center_alias,INSDC_center_name,INSDC_first_public,INSDC_last_update,INSDC_status,Instrument,Investigation_type,Library Name,LibraryLayout,LibrarySelection,LibrarySource,MBases,MBytes,Organism,Platform,project_name,ReleaseDate,sample_acc,Sample Name,sample_name,sequencing_method,SRA_accession,SRA Study,title,Run
ERR688632,530840,WGS,187,5637609253,PRJEB7774,SAMEA3136723,4427603765,BGI,2013,public,"sra,fastq","gs,ncbi,ena,s3","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633633,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021934-94,PAIRED,other,METAGENOMIC,5637,4222,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608574,SAMEA3136723,ERS608574,Illumina,ERS608574,ERP008729,Stool sample from advanced adenoma,ERR688632
ERR688633,530867,WGS,182,5960785871,PRJEB7774,SAMEA3136700,4666434109,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ena,ncbi.public,s3.us-east-1,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633634,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021935-95,PAIRED,other,METAGENOMIC,5960,4450,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608551,SAMEA3136700,ERS608551,Illumina,ERS608551,ERP008729,Stool sample from advanced adenoma,ERR688633
ERR688634,530890,WGS,185,5385697494,PRJEB7774,SAMEA3136746,4496550689,BGI,2013,public,"fastq,sra","ena,ncbi,s3,gs","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633635,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021648-95,PAIRED,other,METAGENOMIC,5385,4288,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608597,SAMEA3136746,ERS608597,Illumina,ERS608597,ERP008729,Stool sample from carcinoma,ERR688634
ERR688635,531128,WGS,185,4172640155,PRJEB7774,SAMEA3136759,3515187446,BGI,2013,public,"sra,fastq","ncbi,ena,gs,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633636,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021689-166,PAIRED,other,METAGENOMIC,4172,3352,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608610,SAMEA3136759,ERS608610,Illumina,ERS608610,ERP008729,Stool sample from carcinoma,ERR688635
ERR688636,531155,WGS,186,5239911401,PRJEB7774,SAMEA3136733,4210676194,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633637,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021635-32,PAIRED,other,METAGENOMIC,5239,4015,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608584,SAMEA3136733,ERS608584,Illumina,ERS608584,ERP008729,Stool sample from carcinoma,ERR688636
ERR688637,531248,WGS,186,5600253027,PRJEB7774,SAMEA3136757,4685804747,BGI,2013,public,"fastq,sra","ncbi,ena,gs,s3","s3.us-east-1,gs.US,ncbi.public,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633638,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021692-142,PAIRED,other,METAGENOMIC,5600,4468,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608608,SAMEA3136757,ERS608608,Illumina,ERS608608,ERP008729,Stool sample from carcinoma,ERR688637
ERR688638,531274,WGS,184,6787034988,PRJEB7774,SAMEA3136768,5695186335,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633639,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021719-23,PAIRED,other,METAGENOMIC,6787,5431,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608619,SAMEA3136768,ERS608619,Illumina,ERS608619,ERP008729,Stool sample from carcinoma,ERR688638
ERR688639,531277,WGS,184,4787550232,PRJEB7774,SAMEA3136749,4031170609,BGI,2013,public,"sra,fastq","gs,ncbi,s3,ena","gs.US,s3.us-east-1,ena,ncbi.public",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633640,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021651-109,PAIRED,other,METAGENOMIC,4787,3844,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608600,SAMEA3136749,ERS608600,Illumina,ERS608600,ERP008729,Stool sample from carcinoma,ERR688639
ERR688640,531281,WGS,185,5302929320,PRJEB7774,SAMEA3136730,4307477751,BGI,2013,public,"fastq,sra","s3,ncbi,ena,gs","gs.US,ncbi.public,s3.us-east-1,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633641,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021665-25,PAIRED,other,METAGENOMIC,5302,4107,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608581,SAMEA3136730,ERS608581,Illumina,ERS608581,ERP008729,Stool sample from carcinoma,ERR688640
ERR688641,531333,WGS,187,5333842305,PRJEB7774,SAMEA3136744,4325919527,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633642,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021645-90,PAIRED,other,METAGENOMIC,5333,4125,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608595,SAMEA3136744,ERS608595,Illumina,ERS608595,ERP008729,Stool sample from carcinoma,ERR688641
ERR688642,531352,WGS,185,5914867779,PRJEB7774,SAMEA3136764,4834994790,BGI,2013,public,"sra,fastq","gs,ncbi,s3,ena","gs.US,ena,ncbi.public,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633643,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021718-21,PAIRED,other,METAGENOMIC,5914,4611,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608615,SAMEA3136764,ERS608615,Illumina,ERS608615,ERP008729,Stool sample from carcinoma,ERR688642
ERR688643,531361,WGS,187,4590461867,PRJEB7774,SAMEA3136735,3615547963,BGI,2013,public,"sra,fastq","gs,ena,ncbi,s3","ncbi.public,gs.US,ena,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633644,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:32Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021636-36,PAIRED,other,METAGENOMIC,4590,3448,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608586,SAMEA3136735,ERS608586,Illumina,ERS608586,ERP008729,Stool sample from carcinoma,ERR688643
ERR688644,531382,WGS,185,4311437828,PRJEB7774,SAMEA3136745,3541369862,BGI,2013,public,"fastq,sra","ena,s3,gs,ncbi","ena,s3.us-east-1,ncbi.public,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633645,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021646-93,PAIRED,other,METAGENOMIC,4311,3377,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608596,SAMEA3136745,ERS608596,Illumina,ERS608596,ERP008729,Stool sample from carcinoma,ERR688644
ERR688645,531403,WGS,185,5909959711,PRJEB7774,SAMEA3136681,4877354553,BGI,2013,public,"sra,fastq","gs,ncbi,s3,ena","gs.US,ena,s3.us-east-1,ncbi.public",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633646,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021720-26,PAIRED,other,METAGENOMIC,5909,4651,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608532,SAMEA3136681,ERS608532,Illumina,ERS608532,ERP008729,Stool sample from advanced adenoma,ERR688645
ERR688646,531414,WGS,188,5062069967,PRJEB7774,SAMEA3136669,3935742426,BGI,2013,public,"fastq,sra","ncbi,s3,ena,gs","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633647,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI022072-47,PAIRED,other,METAGENOMIC,5062,3753,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608520,SAMEA3136669,ERS608520,Illumina,ERS608520,ERP008729,Stool sample from controls,ERR688646
ERR688647,531416,WGS,187,5000758726,PRJEB7774,SAMEA3136741,4055218170,BGI,2013,public,"fastq,sra","ena,ncbi,s3,gs","s3.us-east-1,ncbi.public,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633648,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021642-84,PAIRED,other,METAGENOMIC,5000,3867,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608592,SAMEA3136741,ERS608592,Illumina,ERS608592,ERP008729,Stool sample from carcinoma,ERR688647
ERR688648,531424,WGS,186,4350718940,PRJEB7774,SAMEA3136647,3594458746,BGI,2013,public,"sra,fastq","gs,ncbi,ena,s3","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633649,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:28Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021673-123,PAIRED,other,METAGENOMIC,4350,3427,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608498,SAMEA3136647,ERS608498,Illumina,ERS608498,ERP008729,Stool sample from controls,ERR688648
ERR688649,531469,WGS,187,4643146298,PRJEB7774,SAMEA3136739,3611100761,BGI,2013,public,"fastq,sra","ena,gs,s3,ncbi","ncbi.public,s3.us-east-1,gs.US,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633650,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021639-45,PAIRED,other,METAGENOMIC,4643,3443,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608590,SAMEA3136739,ERS608590,Illumina,ERS608590,ERP008729,Stool sample from carcinoma,ERR688649
ERR688650,531766,WGS,186,6141522676,PRJEB7774,SAMEA3136762,5069000437,BGI,2013,public,"fastq,sra","gs,ncbi,ena,s3","ena,ncbi.public,s3.us-east-1,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633651,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:35Z,2016-10-21T09:36:29Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021716-17,PAIRED,other,METAGENOMIC,6141,4834,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608613,SAMEA3136762,ERS608613,Illumina,ERS608613,ERP008729,Stool sample from carcinoma,ERR688650
ERR688651,531775,WGS,186,3966805469,PRJEB7774,SAMEA3136736,3143774543,BGI,2013,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,ena,s3.us-east-1,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX633652,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:36Z,2016-10-21T09:36:31Z,public,Illumina HiSeq 2000,metagenome,SZAXPI021637-37,PAIRED,other,METAGENOMIC,3966,2998,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS608587,SAMEA3136736,ERS608587,Illumina,ERS608587,ERP008729,Stool sample from carcinoma,ERR688651
ERR710415,531663,WGS,85,47746335,PRJEB7774,SAMEA3178944,47987812,BGI,2013,public,"sra,fastq","ena,gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654637,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:35:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000657-24,SINGLE,other,METAGENOMIC,47,45,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631834,SAMEA3178944,ERS631834,Illumina,ERS631834,ERP008729,Stool sample from advanced adenoma,ERR710415
ERR710416,532305,WGS,82,54108817,PRJEB7774,SAMEA3178942,57577953,BGI,2013,public,"fastq,sra","gs,ncbi,ena,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654638,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:42:06Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000655-22,SINGLE,other,METAGENOMIC,54,54,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631832,SAMEA3178942,ERS631832,Illumina,ERS631832,ERP008729,Stool sample from advanced adenoma,ERR710416
ERR710417,532749,WGS,88,35711476,PRJEB7774,SAMEA3178936,34316923,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654639,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000649-16,SINGLE,other,METAGENOMIC,35,32,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631826,SAMEA3178936,ERS631826,Illumina,ERS631826,ERP008729,Stool sample from controls,ERR710417
ERR710419,532796,WGS,85,49306417,PRJEB7774,SAMEA3178938,49085834,BGI,2013,public,"fastq,sra","ena,gs,s3,ncbi","ena,ncbi.public,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654641,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000651-18,SINGLE,other,METAGENOMIC,49,46,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631828,SAMEA3178938,ERS631828,Illumina,ERS631828,ERP008729,Stool sample from controls,ERR710419
ERR710420,532802,WGS,83,60778458,PRJEB7774,SAMEA3178939,63736507,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","gs.US,s3.us-east-1,ncbi.public,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654642,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000652-19,SINGLE,other,METAGENOMIC,60,60,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631829,SAMEA3178939,ERS631829,Illumina,ERS631829,ERP008729,Stool sample from controls,ERR710420
ERR710421,532826,WGS,89,66341013,PRJEB7774,SAMEA3178940,65106333,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654643,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000653-20,SINGLE,other,METAGENOMIC,66,62,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631830,SAMEA3178940,ERS631830,Illumina,ERS631830,ERP008729,Stool sample from controls,ERR710421
ERR710422,532832,WGS,84,50364171,PRJEB7774,SAMEA3178941,52505667,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,ena,gs.US,s3.us-east-1",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654644,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000654-21,SINGLE,other,METAGENOMIC,50,50,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631831,SAMEA3178941,ERS631831,Illumina,ERS631831,ERP008729,Stool sample from advanced adenoma,ERR710422
ERR710423,532915,WGS,86,42755089,PRJEB7774,SAMEA3178943,42059058,BGI,2013,public,"sra,fastq","ena,gs,ncbi,s3","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654645,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:35:01Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000656-23,SINGLE,other,METAGENOMIC,42,40,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631833,SAMEA3178943,ERS631833,Illumina,ERS631833,ERP008729,Stool sample from controls,ERR710423
ERR710424,531663,WGS,187,4529713762,PRJEB7774,SAMEA3178944,3487445885,BGI,2013,public,"fastq,sra","ncbi,ena,gs,s3","gs.US,s3.us-east-1,ena,ncbi.public",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654646,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:35:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000657-24,PAIRED,other,METAGENOMIC,4529,3325,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631834,SAMEA3178944,ERS631834,Illumina,ERS631834,ERP008729,Stool sample from advanced adenoma,ERR710424
ERR710425,532305,WGS,183,3495773643,PRJEB7774,SAMEA3178942,2797446374,BGI,2013,public,"fastq,sra","ena,gs,ncbi,s3","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654647,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2018-03-09T12:42:06Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000655-22,PAIRED,other,METAGENOMIC,3495,2667,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631832,SAMEA3178942,ERS631832,Illumina,ERS631832,ERP008729,Stool sample from advanced adenoma,ERR710425
ERR710426,532749,WGS,189,4542834853,PRJEB7774,SAMEA3178936,3403466342,BGI,2013,public,"fastq,sra","ena,ncbi,gs,s3","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654648,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000649-16,PAIRED,other,METAGENOMIC,4542,3245,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631826,SAMEA3178936,ERS631826,Illumina,ERS631826,ERP008729,Stool sample from controls,ERR710426
ERR710427,532779,WGS,189,5141430878,PRJEB7774,SAMEA3178937,3897859004,BGI,2013,public,"sra,fastq","ena,s3,gs,ncbi","ncbi.public,s3.us-east-1,ena,gs.US",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654649,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000650-17,PAIRED,other,METAGENOMIC,5141,3717,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631827,SAMEA3178937,ERS631827,Illumina,ERS631827,ERP008729,Stool sample from controls,ERR710427
ERR710428,532796,WGS,187,4705542447,PRJEB7774,SAMEA3178938,3598242147,BGI,2013,public,"fastq,sra","ena,s3,gs,ncbi","ncbi.public,gs.US,s3.us-east-1,ena",ERC000015,3/5/2015,11/16/2018,human gut,human-associated habitat,faeces,ERX654650,Austria,47.80151,13.04292,human-gut,BGI,Beijing Genome Institute,2015-03-05T17:03:37Z,2016-10-21T09:36:33Z,public,Illumina HiSeq 2000,metagenome,RSZAXPI000651-18,PAIRED,other,METAGENOMIC,4705,3431,human gut metagenome,ILLUMINA,Gut microbiome development along the colorectal adenoma-carcinoma sequence,2015-03-06T00:00:00Z,ERS631828,SAMEA3178938,ERS631828,Illumina,ERS631828,ERP008729,Stool sample from controls,ERR710428
